Name,Time,Batt_Volt,Temp,pH,pHmv,Cond,DOpct,DOmgl,DOgain,Turb,Depth,Lat_dd,Long_dd,GPStime,Num_Sats
WNF-S007,08/06/2018 15:15:00,13.82927,24.17,7.34,-70.7,0.75,83.3,6.98,-999,2.4,2.115,41.1273,-73.80826,191433,9
WNF-S007,08/06/2018 15:00:00,13.91799,24.2,7.38,-73,0.743,86.3,7.22,-999,4,2.096,41.12727,-73.80826,185933,9
WNF-S007,08/06/2018 14:45:00,13.56311,24.02,7.31,-69.1,0.778,91.6,7.7,-999,4.2,2.111,41.1273,-73.80826,184433,9
WNF-S007,08/06/2018 14:30:00,13.64629,24.03,7.28,-67.1,0.769,78,6.55,-999,3.6,2.1,41.12731,-73.80823,182933,9
WNF-S007,08/06/2018 14:15:00,13.93992,24.01,7.31,-69.3,0.755,82.7,6.95,-999,4.2,2.085,41.12731,-73.80824,181433,9
WNF-S007,08/06/2018 14:00:00,13.57931,24.03,7.27,-66.9,0.786,91,7.64,-999,4.7,2.097,41.12732,-73.80826,175933,9
WNF-S007,08/06/2018 13:45:00,13.74864,23.99,7.25,-65.6,0.78,73.9,6.21,-999,1.2,2.098,41.1273,-73.80826,174433,9
WNF-S007,08/06/2018 13:30:00,13.52666,23.95,7.21,-63.5,0.789,62.5,5.26,-999,0.7,2.098,41.12733,-73.80824,172933,7
WNF-S007,08/06/2018 13:15:00,14.05868,23.97,7.2,-62.7,0.781,53.5,4.49,-999,2.4,2.114,41.12732,-73.80824,171433,6
WNF-S007,08/06/2018 13:00:00,13.81367,23.8,7.18,-61.5,0.792,45.9,3.87,-999,0.1,2.104,41.1273,-73.80817,165933,9
WNF-S007,08/06/2018 12:45:00,13.71924,23.87,7.19,-62.1,0.788,54.6,4.6,-999,0.7,2.087,41.12732,-73.80823,164433,9
WNF-S007,08/06/2018 12:30:00,13.4698,23.67,7.16,-60,0.798,40.8,3.44,-999,0.4,2.089,41.12734,-73.80822,162933,9
WNF-S007,08/06/2018 12:15:00,14.074,23.73,7.18,-61.1,0.799,34.1,2.88,-999,0.3,2.099,41.12732,-73.80822,161433,9
WNF-S007,08/06/2018 12:00:00,13.56403,23.82,7.14,-59.2,0.797,34,2.86,-999,0.3,2.103,41.12734,-73.8082,155933,8
WNF-S007,08/06/2018 11:45:00,13.431,23.8,7.15,-59.4,0.798,35.3,2.98,-999,3,2.11,41.12734,-73.80823,154433,10
WNF-S007,08/06/2018 11:30:00,13.71924,23.77,7.17,-60.7,0.793,38.1,3.21,-999,0.9,2.118,41.12734,-73.80823,152933,10
WNF-S007,08/06/2018 11:15:00,13.431,23.77,7.15,-59.8,0.791,34,2.87,-999,0.2,2.118,41.12734,-73.80821,151433,10
WNF-S007,08/06/2018 11:00:00,13.79685,23.72,7.17,-60.6,0.775,41.1,3.47,-999,0.3,2.124,41.12736,-73.80823,145933,10
WNF-S007,08/06/2018 10:45:00,13.61392,23.68,7.15,-59.9,0.787,30,2.54,-999,0.5,2.127,41.12735,-73.80821,144433,10
WNF-S007,08/06/2018 10:30:00,14.07955,23.61,7.14,-58.9,0.795,24.9,2.11,-999,0.4,2.128,41.12733,-73.80824,142933,10
WNF-S007,08/06/2018 10:15:00,14.05183,23.64,7.14,-59.1,0.792,31.2,2.64,-999,0.6,2.131,41.12734,-73.80826,141433,10
WNF-S007,08/06/2018 10:00:00,13.4698,23.59,7.15,-59.5,0.783,31.7,2.69,-999,0.6,2.131,41.1273,-73.80824,135933,9
WNF-S007,08/06/2018 09:45:00,13.33677,23.57,7.14,-59.3,0.786,31.6,2.67,-999,0.5,2.131,41.12728,-73.80821,134433,10
WNF-S007,08/06/2018 09:30:00,13.19819,23.53,7.14,-58.9,0.786,26.4,2.23,-999,0.5,2.134,41.1273,-73.80822,132933,8
WNF-S007,08/06/2018 09:15:00,13.08733,23.51,7.13,-58.6,0.788,20.3,1.72,-999,1.1,2.133,41.12732,-73.80823,131433,9
WNF-S007,08/06/2018 09:00:00,13.06515,23.47,7.12,-58,0.792,18.4,1.56,-999,0.9,2.132,41.12733,-73.80827,125933,10
WNF-S007,08/06/2018 08:45:00,12.95415,23.56,7.13,-58.5,0.791,21.1,1.79,-999,1.1,2.132,41.12732,-73.80826,124433,10
WNF-S007,08/06/2018 08:30:00,12.81335,23.51,7.14,-58.8,0.774,26.6,2.26,-999,0.6,2.13,41.12734,-73.80824,122933,9
WNF-S007,08/06/2018 08:15:00,12.76292,23.53,7.14,-58.9,0.768,28.2,2.39,-999,0.5,2.135,41.1273,-73.80824,121433,10
WNF-S007,08/06/2018 08:00:00,12.7186,23.49,7.15,-59.4,0.759,27.7,2.35,-999,0.6,2.138,41.12732,-73.80824,115933,9
WNF-S007,08/06/2018 07:45:00,12.6801,23.46,7.13,-58.6,0.764,27.9,2.37,-999,0.5,2.133,41.12732,-73.80821,114433,9
WNF-S007,08/06/2018 07:30:00,12.62509,23.46,7.13,-58.4,0.76,27.8,2.36,-999,0.9,2.137,41.12733,-73.80824,112933,9
WNF-S007,08/06/2018 07:15:00,12.5917,23.5,7.13,-58.6,0.777,26,2.2,-999,1,2.137,41.12731,-73.80821,111433,9
WNF-S007,08/06/2018 07:00:00,12.57492,23.5,7.14,-59,0.776,28,2.37,-999,0.7,2.136,41.12731,-73.80823,105933,9
WNF-S007,08/06/2018 06:45:00,12.54732,23.5,7.13,-58.3,0.777,25.9,2.2,-999,0.6,2.135,41.12734,-73.80826,104433,9
WNF-S007,08/06/2018 06:30:00,12.53084,23.44,7.13,-58.2,0.785,22.9,1.94,-999,0.8,2.136,41.12735,-73.80827,102933,10
WNF-S007,08/06/2018 06:15:00,12.52476,23.42,7.13,-58.5,0.781,28.7,2.44,-999,0.8,2.14,41.12733,-73.80827,101433,8
WNF-S007,08/06/2018 06:00:00,12.51915,23.49,7.14,-59.1,0.765,28,2.37,-999,0.5,2.132,41.12736,-73.80831,95933,8
WNF-S007,08/06/2018 05:45:00,12.52499,23.55,7.15,-59.6,0.767,30.9,2.62,-999,0,2.133,41.12738,-73.80831,94433,8
WNF-S007,08/06/2018 05:30:00,12.52491,23.53,7.13,-58.6,0.779,28.9,2.45,-999,0.2,2.126,41.12734,-73.80827,92933,8
WNF-S007,08/06/2018 05:15:00,12.52512,23.43,7.14,-58.8,0.788,24.2,2.06,-999,0.6,2.125,41.12733,-73.80823,91433,10
WNF-S007,08/06/2018 05:00:00,12.53031,23.49,7.13,-58.5,0.783,28,2.38,-999,0.5,2.119,41.12735,-73.80821,85933,8
WNF-S007,08/06/2018 04:45:00,12.53016,23.65,7.13,-58.5,0.767,30.3,2.56,-999,0.3,2.113,41.12735,-73.80823,84433,9
WNF-S007,08/06/2018 04:30:00,12.53564,23.48,7.12,-57.6,0.788,25.6,2.17,-999,0.1,2.109,41.12734,-73.80823,82933,10
WNF-S007,08/06/2018 04:15:00,12.53627,23.48,7.11,-57.5,0.791,24.7,2.09,-999,0.1,2.101,41.1273,-73.80823,81433,10
WNF-S007,08/06/2018 04:00:00,12.54142,23.53,7.12,-57.8,0.791,28.1,2.38,-999,0.6,2.095,41.12732,-73.80827,75933,10
WNF-S007,08/06/2018 03:45:00,12.54162,23.47,7.12,-57.7,0.793,25.6,2.17,-999,0.1,2.086,41.12734,-73.80823,74433,10
WNF-S007,08/06/2018 03:30:00,12.54701,23.43,7.12,-57.7,0.791,24.1,2.05,-999,0.2,2.083,41.12734,-73.80827,72933,9
WNF-S007,08/06/2018 03:15:00,12.55224,23.42,7.12,-58,0.796,27.9,2.37,-999,0.2,2.082,41.12734,-73.80823,71433,9
WNF-S007,08/06/2018 03:00:00,12.54722,23.43,7.13,-58.3,0.798,28.9,2.46,-999,0.5,2.077,41.12736,-73.80826,65933,10
WNF-S007,08/06/2018 02:45:00,12.55846,23.47,7.13,-58.2,0.795,27.6,2.34,-999,0.4,2.07,41.12734,-73.80827,64433,10
WNF-S007,08/06/2018 02:30:00,12.56372,23.47,7.14,-58.9,0.796,30.8,2.61,-999,0.1,2.073,41.12734,-73.80824,62933,10
WNF-S007,08/06/2018 02:15:00,12.56949,23.52,7.13,-58.2,0.796,27.2,2.3,-999,0.7,2.071,41.12733,-73.80823,61433,8
WNF-S007,08/06/2018 02:00:00,12.57477,23.47,7.13,-58.6,0.796,30,2.54,-999,0.8,2.066,41.12738,-73.8083,55933,9
WNF-S007,08/06/2018 01:45:00,12.57415,23.44,7.13,-58.6,0.799,29.7,2.52,-999,0.3,2.064,41.12733,-73.80826,54433,9
WNF-S007,08/06/2018 01:30:00,12.58039,23.58,7.14,-59.1,0.792,34.8,2.95,-999,0.6,2.067,41.12734,-73.8083,52933,8
WNF-S007,08/06/2018 01:15:00,12.58573,23.43,7.13,-58.6,0.796,29.3,2.49,-999,0.1,2.064,41.12735,-73.80831,51433,8
WNF-S007,08/06/2018 01:00:00,12.59154,23.43,7.13,-58.2,0.799,28.6,2.43,-999,0.7,2.063,41.12736,-73.80828,45933,9
WNF-S007,08/06/2018 00:45:00,12.59742,23.46,7.14,-58.9,0.798,32.2,2.73,-999,0.4,2.048,41.12733,-73.8083,44433,8
WNF-S007,08/06/2018 00:30:00,12.60226,23.41,7.14,-59.2,0.797,32.1,2.73,-999,0.9,2.045,41.12733,-73.80826,42933,9
WNF-S007,08/06/2018 00:15:00,12.60895,23.42,7.15,-59.5,0.799,31.9,2.71,-999,1.2,2.05,41.12732,-73.80823,41433,9
WNF-S007,08/06/2018 00:00:00,12.60939,23.47,7.15,-59.4,0.795,34.2,2.9,-999,0.8,2.047,41.12732,-73.80824,35933,10
WNF-S007,08/05/2018 23:45:00,12.61504,23.53,7.15,-59.5,0.794,28.4,2.4,-999,0.7,2.054,41.1273,-73.80824,34433,9
WNF-S007,08/05/2018 23:30:00,12.62091,23.47,7.15,-59.5,0.794,31.6,2.68,-999,0.5,2.066,41.1273,-73.80827,32933,10
WNF-S007,08/05/2018 23:15:00,12.62679,23.48,7.15,-59.6,0.795,32.7,2.77,-999,1.6,2.06,41.12731,-73.80827,31433,10
WNF-S007,08/05/2018 23:00:00,12.62724,23.38,7.14,-58.9,0.792,35.2,2.99,-999,0.9,2.064,41.12732,-73.80827,25933,10
WNF-S007,08/05/2018 22:45:00,12.63279,23.49,7.14,-59.1,0.793,37.2,3.16,-999,0.7,2.071,41.12731,-73.80823,24433,10
WNF-S007,08/05/2018 22:30:00,12.63799,23.46,7.14,-59,0.794,32.9,2.79,-999,0.8,2.078,41.12731,-73.80826,22933,9
WNF-S007,08/05/2018 22:15:00,12.64388,23.51,7.14,-59.3,0.792,36.8,3.12,-999,1.4,2.067,41.12731,-73.80826,21433,7
WNF-S007,08/05/2018 22:00:00,12.64388,23.43,7.14,-59.3,0.793,36.4,3.09,-999,0.7,2.053,41.12726,-73.8082,15933,7
WNF-S007,08/05/2018 21:45:00,12.64942,23.53,7.15,-59.6,0.795,42.1,3.56,-999,0.1,2.05,41.12728,-73.8082,14433,6
WNF-S007,08/05/2018 21:30:00,12.66051,23.47,7.15,-59.5,0.795,38.9,3.3,-999,0.8,2.053,41.12736,-73.80823,12933,7
WNF-S007,08/05/2018 21:15:00,12.65497,23.45,7.15,-59.6,0.797,39.3,3.33,-999,0.2,2.048,41.12734,-73.80821,11433,8
WNF-S007,08/05/2018 21:00:00,12.66051,23.52,7.15,-59.8,0.794,42.3,3.59,-999,0.6,2.049,41.12738,-73.80824,5933,8
WNF-S007,08/05/2018 20:45:00,12.66051,23.45,7.15,-59.5,0.798,37.3,3.17,-999,0.2,2.045,41.12736,-73.80822,4433,8
WNF-S007,08/05/2018 20:30:00,12.66051,23.49,7.15,-59.7,0.797,40.1,3.4,-999,0.6,2.044,41.12734,-73.80824,2933,8
WNF-S007,08/05/2018 20:15:00,12.66051,23.47,7.16,-60.4,0.799,40.1,3.4,-999,0.5,2.052,41.12734,-73.80823,1433,8
WNF-S007,08/05/2018 20:00:00,12.66605,23.47,7.15,-59.9,0.8,41.2,3.49,-999,0.3,2.048,41.12734,-73.80826,235933,8
WNF-S007,08/05/2018 19:45:00,12.6716,23.46,7.16,-60.1,0.801,38.8,3.29,-999,1.7,2.04,41.12734,-73.80823,234433,7
